Timestamp,Reading,Inserting,Updating,Deleting,1 Simul. Reader,50 Simul. Reader,100 Simul. Reader,1 Simul. Task,50 Simul. Task,100 Simul. Task,1 Simul. Transaction,50 Simul. Transaction,100 Simul. Transaction
635.406,0.0001278,0.0001462,0.0002132,9.4e-05,9.46e-05,0.0093558,0.0170488,8.82e-05,0.0064912,0.0120704,0.001687,0.0797162,0.144177
636.848,9.5e-05,0.0001028,0.0001638,6.56e-05,9.06e-05,0.008563,0.0180444,0.0001158,0.0068568,0.0131594,0.0019346,0.0785924,0.159988
638.152,0.0001214,0.0001746,0.0001982,6.6e-05,9.48e-05,0.00878,0.0166806,0.0001002,0.0055406,0.011207,0.0015208,0.065162,0.150684
639.66,0.0001242,0.0001142,0.0002572,7.86e-05,7.1e-05,0.009275,0.0172362,9.46e-05,0.0071168,0.0132088,0.0019362,0.0793798,0.172053
640.937,0.0001242,0.000113,0.0001908,8.64e-05,0.0001644,0.0090514,0.0154036,0.0001042,0.0050196,0.0117246,0.0018418,0.0728222,0.138216
642.319,0.0008412,0.0001996,0.0002452,6.94e-05,9.84e-05,0.008955,0.0179422,0.0001068,0.0061612,0.0128334,0.0017478,0.076358,0.150348
643.376,0.0001294,0.0001198,0.00019,8.8e-05,9.24e-05,0.0094054,0.016657,9.82e-05,0.0063224,0.0124828,0.0015826,0.0643488,0.0994896
644.584,8.32e-05,8.34e-05,0.0001364,5.02e-05,5.9e-05,0.0057152,0.0114058,9.3e-05,0.004525,0.0090032,0.0012476,0.0637418,0.144889
646.031,0.0001446,0.000132,0.0001976,0.0001074,9.76e-05,0.0093136,0.0179484,0.0001002,0.0064012,0.0126042,0.0015802,0.078239,0.162038
647.317,0.0002046,0.000201,0.0002306,7.68e-05,8.18e-05,0.009818,0.0177842,0.0001164,0.0067282,0.0114384,0.0015118,0.0706994,0.13781
648.474,8.42e-05,8.14e-05,0.0001264,4.52e-05,5.4e-05,0.0037692,0.0074764,5.9e-05,0.003283,0.0061962,0.0008202,0.0693238,0.139689
649.2,8.8e-05,7.14e-05,0.0001294,4.64e-05,4.74e-05,0.003672,0.0073084,9.04e-05,0.0030992,0.0058,0.000879,0.0472672,0.076274
649.88,7.8e-05,6.94e-05,0.0001224,4.14e-05,4.56e-05,0.0033672,0.0066788,6.88e-05,0.002911,0.0055366,0.0007702,0.0422112,0.0737134
650.536,9.4e-05,9.52e-05,0.0001252,4.78e-05,4.56e-05,0.0034358,0.0063412,5.74e-05,0.003348,0.0059154,0.0008386,0.0363922,0.0739828
651.297,7.74e-05,6.26e-05,0.0001056,3.62e-05,6.76e-05,0.0061094,0.0103348,0.0001142,0.0042942,0.0077302,0.0009662,0.0435664,0.0782878
651.994,6.4e-05,7.78e-05,0.0001252,5.84e-05,6.52e-05,0.0045194,0.0081164,0.0001004,0.0038226,0.0088842,0.0009172,0.037365,0.0747282
652.647,8.36e-05,8.54e-05,0.0001316,5.24e-05,5.04e-05,0.0031534,0.0064068,8.22e-05,0.0027506,0.0053844,0.000799,0.0412286,0.070164
653.282,7.92e-05,7.2e-05,0.0001208,4.14e-05,4.74e-05,0.0030684,0.0061448,6.1e-05,0.0027272,0.0054386,0.0007626,0.0379226,0.0701038
653.921,8.28e-05,7.38e-05,0.0001278,4.96e-05,5.48e-05,0.0030258,0.0062622,6.74e-05,0.00274,0.0049114,0.0007124,0.0367068,0.072491
654.553,8.52e-05,9.44e-05,0.0001394,5.82e-05,7.26e-05,0.0035268,0.0067002,6.64e-05,0.0028996,0.005538,0.0008264,0.037877,0.0681072
655.188,6.78e-05,7.84e-05,0.0001272,4.7e-05,4.84e-05,0.0032756,0.006255,6.28e-05,0.0032392,0.0061168,0.000817,0.0356774,0.0708648
655.811,7.36e-05,6.62e-05,0.0001186,4.28e-05,5.84e-05,0.0032174,0.006523,6.78e-05,0.0026468,0.0050844,0.000775,0.0347302,0.070801
656.492,0.0001112,8.24e-05,0.0001198,4.24e-05,4.88e-05,0.0041728,0.0069532,8.28e-05,0.0029184,0.0078122,0.0008688,0.0436106,0.068929
657.11,8.66e-05,8.56e-05,0.0001478,5.32e-05,6.36e-05,0.003159,0.0063778,6.04e-05,0.0027202,0.0051004,0.0006586,0.0361786,0.068568
657.753,6.08e-05,7.52e-05,0.0001156,6.52e-05,4.68e-05,0.0031606,0.0089308,5.26e-05,0.0028016,0.0051128,0.0007314,0.0356544,0.0714534
658.374,7.48e-05,8.72e-05,0.0001218,4.64e-05,5.2e-05,0.0031138,0.0062256,6.54e-05,0.0033672,0.0053508,0.0007738,0.0357028,0.0688742
659.013,8.36e-05,8.06e-05,0.0001574,6.36e-05,7.54e-05,0.0030928,0.0063886,5.78e-05,0.0026838,0.0049548,0.0007676,0.0377086,0.0712702
659.783,9.08e-05,7.44e-05,0.0001158,5.2e-05,6.62e-05,0.0030846,0.006107,7.92e-05,0.0027992,0.0051756,0.0008732,0.0362422,0.0988672
660.512,7.52e-05,7.62e-05,0.0001186,4.58e-05,4.54e-05,0.0052384,0.0074366,8.56e-05,0.0029652,0.0052872,0.0007464,0.036447,0.0869128
661.285,8.5e-05,6.18e-05,0.0001182,3.96e-05,4.5e-05,0.0068736,0.0064376,7.9e-05,0.0027534,0.005707,0.000745,0.0326396,0.0986802
662.162,6.66e-05,6.06e-05,0.0001106,3.6e-05,5.58e-05,0.0043722,0.0080264,6.5e-05,0.003583,0.0056596,0.0009946,0.0497958,0.102122
663.139,0.0001336,0.0001412,0.0001572,5.72e-05,5.1e-05,0.0060858,0.0113272,7.14e-05,0.0037746,0.0075338,0.0011624,0.0785714,0.0859936
663.827,8.16e-05,7.7e-05,0.0001248,5.44e-05,5.48e-05,0.0035316,0.0072016,8.56e-05,0.003127,0.006262,0.0008174,0.0375172,0.0780282
664.472,9.4e-05,7.8e-05,0.0001384,5.86e-05,4.82e-05,0.0034024,0.00681,6.26e-05,0.0028782,0.0056162,0.0008176,0.0370202,0.0715432
665.124,6.92e-05,8.44e-05,0.0001306,3.98e-05,4.46e-05,0.0033728,0.0065014,7.36e-05,0.00277,0.0063874,0.000749,0.0386732,0.071118
665.805,9.78e-05,0.0001066,0.000159,6e-05,5.92e-05,0.0032282,0.0064996,7.38e-05,0.0030152,0.005188,0.0008784,0.0392512,0.077248
666.511,7.14e-05,8.14e-05,0.0001198,5.48e-05,4.98e-05,0.0033032,0.0063224,6.68e-05,0.0028774,0.005165,0.0007416,0.0383458,0.083699
667.225,9.06e-05,6.42e-05,0.000116,4.44e-05,5e-05,0.00357,0.0072432,7.9e-05,0.0031908,0.0055258,0.000762,0.0465598,0.0750336
667.85,7.34e-05,7.94e-05,0.0001084,4.76e-05,4.6e-05,0.0034826,0.0068354,5.7e-05,0.0029006,0.0054994,0.0008264,0.0364296,0.0682446
668.463,7.68e-05,6.36e-05,0.0001152,5e-05,4.52e-05,0.0032296,0.0066426,6.88e-05,0.0027246,0.005186,0.0007482,0.0352338,0.0681364
669.11,7.46e-05,6.48e-05,0.0001218,4.32e-05,4.76e-05,0.0033586,0.00683,0.000179,0.0041992,0.0058842,0.0007746,0.0366714,0.0706596
669.719,8.54e-05,7.66e-05,0.0001106,4.48e-05,5.22e-05,0.0031984,0.0062762,6.3e-05,0.002759,0.005058,0.0006998,0.0345828,0.0684622
670.392,6.88e-05,6.92e-05,0.0001086,4.16e-05,4.42e-05,0.0032156,0.0061756,6.64e-05,0.0026742,0.0054224,0.000744,0.035824,0.0798284
671.031,5.92e-05,6.48e-05,0.0001174,4.76e-05,4.48e-05,0.0032164,0.0064126,6.08e-05,0.0026524,0.0051116,0.0007896,0.038598,0.070179
671.659,8.06e-05,6.6e-05,0.0001208,5.42e-05,5.1e-05,0.0033246,0.0064986,6e-05,0.002862,0.0049278,0.000697,0.0365292,0.0699912
672.272,6.44e-05,6.82e-05,0.0001282,4.24e-05,4.98e-05,0.0031096,0.006188,6.56e-05,0.0027744,0.0050604,0.0007712,0.0347606,0.0691868
672.891,6.1e-05,6.22e-05,0.0001088,3.84e-05,5.7e-05,0.0036246,0.0061962,7.82e-05,0.002578,0.0048238,0.0007242,0.0361584,0.0688436
673.495,7.96e-05,7.02e-05,0.000116,4.4e-05,4.56e-05,0.003288,0.006611,9.16e-05,0.002736,0.0050778,0.0007646,0.0354956,0.0658574
674.257,8.22e-05,5.76e-05,0.0001094,3.42e-05,6.18e-05,0.0031392,0.0080886,6.24e-05,0.0051586,0.0083018,0.001116,0.0369398,0.0888554
675.165,8.88e-05,9.4e-05,0.0001496,5.68e-05,7.4e-05,0.0071056,0.0112052,0.0001186,0.0041362,0.0076654,0.0007552,0.0514052,0.0983114
676.03,0.000123,0.0001186,0.0001574,6.66e-05,7.18e-05,0.0058216,0.0107098,7.32e-05,0.0039586,0.0073662,0.0009992,0.0465328,0.0966816
676.931,0.0001348,0.0001046,0.0001672,6.78e-05,7.6e-05,0.005223,0.0101932,7.16e-05,0.0044924,0.0071388,0.0009206,0.0448626,0.106336
677.833,9.16e-05,8.48e-05,0.0001348,5.48e-05,6.78e-05,0.0068072,0.0123484,7.16e-05,0.0040254,0.0076536,0.0009776,0.0460536,0.10148
679.213,9.98e-05,9.82e-05,0.0001362,6.1e-05,6.16e-05,0.0069034,0.0146604,0.0001448,0.0060318,0.0100834,0.001424,0.0700798,0.165706
680.652,0.000157,0.000128,0.0002358,7.02e-05,9.48e-05,0.0083994,0.0178808,0.0001116,0.0060264,0.0121224,0.0015434,0.0738514,0.166799
681.841,0.0001354,0.0001298,0.0002042,7.42e-05,8.66e-05,0.0096492,0.0173724,9.1e-05,0.0063174,0.0117408,0.0016322,0.054054,0.135632
682.975,0.0001634,0.0001286,0.0002132,7.32e-05,0.000111,0.0099466,0.0183432,0.00012,0.0074926,0.0130152,0.0016338,0.093544,0.0814422
683.659,0.0001042,8.2e-05,0.0001284,4.88e-05,7.44e-05,0.0037562,0.0075654,6.96e-05,0.003671,0.0058254,0.0008072,0.0389768,0.0752932
684.327,7.58e-05,7.64e-05,0.000115,4.72e-05,5.4e-05,0.0031064,0.006658,7.28e-05,0.0034094,0.0070228,0.0008624,0.0396562,0.0720676
684.952,7.94e-05,7.58e-05,0.0001332,4.78e-05,4.64e-05,0.0031742,0.0063884,6.6e-05,0.0032338,0.0051948,0.0007864,0.0354436,0.0700434
685.576,9.1e-05,7.72e-05,0.0001528,4.64e-05,6.58e-05,0.0030956,0.0061852,6.6e-05,0.0028294,0.0056652,0.0007866,0.0351472,0.0703088
686.209,9e-05,7.78e-05,0.0001184,4.74e-05,5.26e-05,0.0034256,0.006389,6.08e-05,0.0028136,0.0052306,0.0008028,0.0376352,0.0694726
686.852,0.0001118,9.88e-05,0.0001722,5.64e-05,5.12e-05,0.0032902,0.0064038,7.2e-05,0.0032004,0.0062984,0.000988,0.0396904,0.0676974
687.478,6.18e-05,7.26e-05,0.0001562,4.52e-05,4.6e-05,0.0032792,0.0066956,6.06e-05,0.0028056,0.0052236,0.0007734,0.035722,0.069879
688.101,8.7e-05,6.96e-05,0.0001168,4.82e-05,4.48e-05,0.00325,0.0065662,6.78e-05,0.002856,0.0052814,0.0007616,0.0341078,0.0709368
688.827,9.72e-05,8.92e-05,0.0001522,5.78e-05,7.76e-05,0.0033394,0.0065454,6.68e-05,0.0027652,0.0097714,0.001262,0.0458828,0.0746
689.513,0.0001438,9.96e-05,0.0001502,5.5e-05,5.92e-05,0.0037612,0.007533,6.94e-05,0.0033086,0.007095,0.0007494,0.0390212,0.0747274
690.148,8.9e-05,7.34e-05,0.0001272,4.74e-05,4.76e-05,0.003255,0.0069424,6.88e-05,0.0027098,0.0062392,0.0008238,0.0341426,0.072112
690.881,7.12e-05,8.44e-05,0.000128,4.46e-05,4.5e-05,0.0032108,0.0066586,5.46e-05,0.0027286,0.005139,0.0007332,0.0367116,0.0905968
691.499,9.22e-05,7.68e-05,0.0001198,4.96e-05,5.56e-05,0.0031374,0.006281,7.36e-05,0.0028406,0.0052272,0.0006986,0.0349984,0.0696318
692.102,7.66e-05,6.1e-05,0.0001158,4.28e-05,5.54e-05,0.0032626,0.0064552,6.42e-05,0.0028566,0.0052208,0.0012494,0.0338306,0.0669684
692.723,8.82e-05,8.88e-05,0.000117,4.56e-05,5.38e-05,0.0031472,0.0064526,9.56e-05,0.0027406,0.0075168,0.0006984,0.033237,0.0695448
693.35,7.44e-05,6.68e-05,0.0001174,4.88e-05,4.78e-05,0.0032566,0.0060756,6.86e-05,0.0026552,0.0047452,0.0008144,0.038155,0.0687846
693.983,8.64e-05,9.16e-05,0.000117,4.84e-05,4.54e-05,0.0031982,0.0061664,7e-05,0.0026346,0.005302,0.0007896,0.0377522,0.069921
694.765,8.72e-05,6.66e-05,0.000132,4.08e-05,4.44e-05,0.003144,0.0061594,5.98e-05,0.0031464,0.0049866,0.0007396,0.0374642,0.100034
695.415,8.32e-05,8.08e-05,0.0001288,5.58e-05,4.96e-05,0.006836,0.0091676,5.84e-05,0.0031168,0.0052534,0.0007572,0.0353756,0.0686058
696.113,8.24e-05,8e-05,0.0001156,5.98e-05,4.82e-05,0.003176,0.0070754,6.86e-05,0.0028272,0.005314,0.000841,0.0357264,0.0837882
696.965,9.54e-05,8.04e-05,0.0001236,4.64e-05,5.52e-05,0.0048776,0.008637,8.74e-05,0.0043572,0.0059828,0.0009142,0.0389574,0.105824
697.88,9.8e-05,9.18e-05,0.0001462,4.82e-05,5.46e-05,0.0058914,0.0108254,8.56e-05,0.0043368,0.0093358,0.00133,0.0531324,0.0971968
698.761,7.86e-05,8.22e-05,0.0001276,4.4e-05,5.16e-05,0.004657,0.0102654,7.32e-05,0.003896,0.0089378,0.0012914,0.0502694,0.0959642
699.59,0.000102,0.0001116,0.0001756,7.08e-05,6.42e-05,0.0052626,0.010447,7.94e-05,0.0040118,0.0069598,0.0009604,0.0457376,0.0914546
700.447,9e-05,8.82e-05,0.000135,4.94e-05,4.84e-05,0.0053834,0.0106006,7.24e-05,0.0039154,0.0071024,0.0009576,0.0444362,0.0980812
701.308,6.36e-05,7e-05,0.0001152,4.46e-05,4.62e-05,0.0061426,0.0102646,6.8e-05,0.0041878,0.0077232,0.0011912,0.047143,0.0947994
702.184,0.0001166,0.0001072,0.000158,6.54e-05,5.48e-05,0.0058042,0.0112254,7.54e-05,0.003995,0.0071964,0.0015786,0.048012,0.0963634
703.179,8.16e-05,9.22e-05,0.0001298,4.36e-05,5e-05,0.0060392,0.0109454,6.88e-05,0.004055,0.0072112,0.000946,0.0580366,0.110878
704.176,0.00011,7.8e-05,0.000121,6.3e-05,5.8e-05,0.0067668,0.0123778,7.56e-05,0.0044176,0.0079552,0.0011394,0.049893,0.115995
705.135,0.0001148,0.0001126,0.000165,0.0001038,8.06e-05,0.005827,0.011386,7.88e-05,0.0043226,0.0085964,0.0012296,0.0525684,0.106756
706.055,8.76e-05,8.52e-05,0.0001492,5.8e-05,5.42e-05,0.0054814,0.0121116,0.0001212,0.0046296,0.0076922,0.0010284,0.051437,0.100594
706.928,9.08e-05,7.46e-05,0.0001424,4.94e-05,5.8e-05,0.0060446,0.0110814,7.18e-05,0.0039878,0.0087456,0.0013506,0.0475282,0.094836
707.819,0.0001022,8.72e-05,0.000136,4.36e-05,5e-05,0.0064572,0.0116894,9.06e-05,0.004662,0.0077446,0.0011148,0.0477434,0.0979046
708.701,0.0001004,7.98e-05,0.0001164,4.12e-05,4.76e-05,0.006319,0.011699,8.22e-05,0.0039768,0.0078294,0.001286,0.0510774,0.093275
709.658,7.38e-05,8.86e-05,0.0001224,4.14e-05,5.68e-05,0.0034212,0.0109082,6.9e-05,0.0050838,0.0090872,0.001391,0.0561478,0.104411
710.547,9.74e-05,9.14e-05,0.000141,7.02e-05,7.06e-05,0.006236,0.0089348,7.46e-05,0.0031278,0.0057536,0.0007658,0.0406758,0.111541
711.508,9.2e-05,7.68e-05,0.0001332,5.38e-05,5.94e-05,0.0067926,0.0136212,7.94e-05,0.0046932,0.0083968,0.001231,0.0497304,0.106607
712.341,9.82e-05,7.14e-05,0.0001172,4.02e-05,6.12e-05,0.0057726,0.0117428,8.68e-05,0.00398,0.007337,0.0010932,0.0447086,0.0912086
713.282,9.14e-05,8.72e-05,0.0001558,8.66e-05,7.6e-05,0.0054614,0.0126522,8.04e-05,0.0042476,0.007106,0.0009362,0.0482218,0.10846
714.186,7.98e-05,7.9e-05,0.0001136,3.92e-05,4.58e-05,0.0070484,0.0130762,7.64e-05,0.0041798,0.0091468,0.0012756,0.050921,0.0943056
715.09,9.96e-05,9.08e-05,0.0001684,6.26e-05,7.72e-05,0.0064288,0.0098586,7.66e-05,0.0039512,0.0078052,0.00118,0.0488642,0.101734
716.003,8.66e-05,9.06e-05,0.000149,5.56e-05,6.04e-05,0.0063956,0.0108948,9.88e-05,0.0044702,0.007539,0.0011316,0.048851,0.102295
716.907,8.36e-05,8.2e-05,0.000121,5.9e-05,6.16e-05,0.0063306,0.0106586,7e-05,0.0037862,0.0070702,0.0009572,0.0484626,0.1026
717.844,9.06e-05,7.8e-05,0.0001238,4.64e-05,6.52e-05,0.005946,0.011337,8.76e-05,0.0043066,0.0085366,0.001221,0.0484104,0.106741
718.767,0.0001152,0.0001156,0.0001652,5.5e-05,5.92e-05,0.0063426,0.0120846,7.96e-05,0.004475,0.0081242,0.0011108,0.0460678,0.105408
719.822,0.0001402,0.0001036,0.000159,6.4e-05,8.66e-05,0.0064916,0.013667,8.18e-05,0.005129,0.0096342,0.0012696,0.0556462,0.118123
720.726,0.0001212,0.0001022,0.0001232,4.32e-05,5.14e-05,0.0060838,0.0108558,7.7e-05,0.0039744,0.008126,0.001057,0.049626,0.100092
721.632,7.22e-05,8.52e-05,0.0001234,5.42e-05,4.88e-05,0.0053198,0.011558,5.72e-05,0.0044278,0.0082144,0.001076,0.0495092,0.100151
722.706,7.58e-05,7.68e-05,0.0001242,4.84e-05,5.46e-05,0.0064154,0.0114774,6.38e-05,0.004494,0.008591,0.0012032,0.0517364,0.129994
723.441,0.0001306,0.0001152,0.0001772,7.04e-05,7.76e-05,0.0041208,0.0080624,9.06e-05,0.0034136,0.0063534,0.000802,0.0389166,0.0841824
724.14,0.0001144,9.68e-05,0.0001278,5.26e-05,5.16e-05,0.0034812,0.0072222,6.76e-05,0.0030802,0.0059718,0.000849,0.0387258,0.0794602
724.805,8.12e-05,8.62e-05,0.0001624,4.28e-05,4.68e-05,0.0033798,0.0067086,6.3e-05,0.0029618,0.005573,0.0011842,0.03783,0.074599
725.444,9.14e-05,7.84e-05,0.0001232,5.02e-05,4.78e-05,0.0032118,0.0063072,6.68e-05,0.0028064,0.0052438,0.0007752,0.0373314,0.071166
726.187,0.0001698,0.000163,0.0002482,7.96e-05,9e-05,0.0078916,0.0068928,7.2e-05,0.0029614,0.0054074,0.0007428,0.0369804,0.0865128
726.864,9.92e-05,0.0001162,0.0001656,6.18e-05,5.88e-05,0.0039886,0.0068692,7.48e-05,0.0035126,0.0065544,0.000823,0.0380552,0.0746798
727.514,7.62e-05,6.86e-05,0.0001148,4.7e-05,4.62e-05,0.0032982,0.0063162,6.88e-05,0.0028154,0.0073256,0.0009736,0.0365888,0.0716798
728.159,6.1e-05,5.88e-05,0.0001064,3.98e-05,4.48e-05,0.0034664,0.00699,6.82e-05,0.0030088,0.0056578,0.0007836,0.0369092,0.0715978
728.815,8.7e-05,8.3e-05,0.0001182,5.18e-05,4.88e-05,0.0031452,0.0065166,6.1e-05,0.0027456,0.0053006,0.0007414,0.034597,0.0771718
729.434,8.22e-05,8.94e-05,0.0001474,6.84e-05,7.08e-05,0.0033318,0.006363,7.46e-05,0.0028142,0.0050362,0.0007782,0.0351188,0.0694244
730.074,6.5e-05,6.76e-05,0.000112,4.32e-05,5.14e-05,0.0033964,0.006553,6.48e-05,0.0028016,0.0056848,0.0007748,0.0367032,0.0714534
730.781,6.64e-05,7.68e-05,0.0001274,4.78e-05,6.46e-05,0.0031662,0.0062668,7.24e-05,0.0027294,0.0051164,0.000732,0.0455664,0.0769696
731.402,9.02e-05,8.64e-05,0.0001552,6.04e-05,5.34e-05,0.0033854,0.006458,6.64e-05,0.0027174,0.0048934,0.0007754,0.034016,0.0710936
732.026,6.4e-05,7.18e-05,0.0001256,4.84e-05,6.72e-05,0.0032604,0.0064922,7.5e-05,0.0027786,0.005066,0.0006918,0.035747,0.0698792
732.661,9.28e-05,0.0001012,0.0001212,4.68e-05,5.74e-05,0.0032314,0.0063918,7.1e-05,0.0029592,0.005302,0.0007764,0.0372508,0.070289
733.365,7.78e-05,7.96e-05,0.000117,4.94e-05,4.58e-05,0.0032052,0.0067872,6.14e-05,0.002776,0.0052026,0.0007262,0.0388152,0.0822952
734.027,7.34e-05,9.32e-05,0.0001684,5.4e-05,4.86e-05,0.0036526,0.0071778,6.68e-05,0.002984,0.0056906,0.0007994,0.0380428,0.0733274
734.811,8.32e-05,8.38e-05,0.0001258,4.18e-05,6.68e-05,0.0031522,0.0061506,6.06e-05,0.0028046,0.0050664,0.0007238,0.0513972,0.0866068
735.458,7.68e-05,7.98e-05,0.0001202,4.04e-05,4.86e-05,0.0056568,0.0060714,6.76e-05,0.002725,0.0060954,0.0008582,0.034713,0.0724452
736.344,6.8e-05,7.84e-05,0.0001206,4.4e-05,4.8e-05,0.0060112,0.0080098,0.0001026,0.0028606,0.0083014,0.0009936,0.0479354,0.102352
737.291,7.76e-05,8.2e-05,0.0001192,5.12e-05,4.74e-05,0.00351,0.0066844,6.98e-05,0.0028248,0.0054264,0.0008114,0.0883388,0.080934
737.935,7.86e-05,7.46e-05,0.000116,4.32e-05,4.42e-05,0.0033246,0.007021,7.44e-05,0.002917,0.0054906,0.0007592,0.0390722,0.0694034
738.569,9.76e-05,8.9e-05,0.0001278,4.9e-05,4.62e-05,0.003804,0.007114,8.26e-05,0.0029162,0.0054162,0.000771,0.0356986,0.0701264
739.226,9e-05,7.78e-05,0.0001286,5.44e-05,4.98e-05,0.0036398,0.0069696,7.62e-05,0.0033588,0.006874,0.0008994,0.0376256,0.0711944
739.873,7e-05,7.46e-05,0.000103,4.24e-05,4.64e-05,0.0032372,0.0062468,6.38e-05,0.0026762,0.0049822,0.0007162,0.038607,0.0722136
740.633,7.12e-05,6.12e-05,0.0001048,3.72e-05,4.76e-05,0.0034376,0.0106208,6.26e-05,0.0052862,0.0074678,0.0009462,0.0408176,0.0825188
741.302,0.0001084,0.000116,0.0002202,9.88e-05,6.7e-05,0.0044988,0.007052,8.5e-05,0.0031122,0.005671,0.000819,0.0382466,0.073155
741.954,7.46e-05,8.88e-05,0.0001258,4.38e-05,4.78e-05,0.0036518,0.0063016,6.02e-05,0.0028282,0.0065902,0.0008692,0.036855,0.0726026
742.599,9.24e-05,8.3e-05,0.0001356,5.7e-05,5.72e-05,0.0031546,0.0062868,9.22e-05,0.0028984,0.0067036,0.0007392,0.0372232,0.0710024
743.226,8.9e-05,8.58e-05,0.0001462,4.84e-05,6.78e-05,0.0035434,0.0064104,6.78e-05,0.0028094,0.0053236,0.0007274,0.0356368,0.0701358
743.869,5.94e-05,6.14e-05,0.0001114,4.46e-05,4.5e-05,0.0033284,0.0063068,7.3e-05,0.0029022,0.0062116,0.0008142,0.0384674,0.0698312
744.51,7.34e-05,7.02e-05,0.0001116,4.74e-05,4.42e-05,0.003139,0.0075442,6.54e-05,0.0047672,0.0073422,0.0007282,0.0336408,0.070245
745.135,7.14e-05,6.24e-05,0.0001078,3.94e-05,4.98e-05,0.0031784,0.0072514,6.28e-05,0.0028306,0.0054938,0.0007228,0.0348692,0.0699268
745.768,5.48e-05,6.52e-05,0.000114,3.8e-05,4.46e-05,0.0032058,0.0066834,6e-05,0.0027524,0.004981,0.0007016,0.0366412,0.0707974
746.386,9.36e-05,6.72e-05,0.0001096,4.16e-05,4.6e-05,0.0032394,0.0062762,6.2e-05,0.0028528,0.0057826,0.0007946,0.0359124,0.0680366
747.025,7.76e-05,6.6e-05,0.0001088,5.14e-05,4.84e-05,0.0031118,0.0065994,7.32e-05,0.0027836,0.0051814,0.0007272,0.0388592,0.069657
747.683,8.34e-05,8.12e-05,0.0001114,4.28e-05,4.4e-05,0.0032402,0.006573,7.6e-05,0.0029874,0.0052574,0.0007756,0.0402028,0.0717414
748.488,9.24e-05,7.32e-05,0.0001124,5.08e-05,5.02e-05,0.0031536,0.0069528,5.6e-05,0.0028628,0.0072096,0.0008118,0.038977,0.100347
749.425,0.0001442,8.16e-05,0.000174,4.94e-05,5.5e-05,0.006603,0.0133154,7.58e-05,0.0045272,0.0090312,0.0010854,0.0538596,0.0979196
750.297,9.7e-05,8.88e-05,0.0001462,5.56e-05,6.58e-05,0.0063926,0.0119528,0.0001034,0.0041274,0.0082146,0.0009548,0.0480062,0.0937792
751.15,8.74e-05,7.5e-05,0.000123,4.56e-05,5.48e-05,0.0058822,0.0106056,6.04e-05,0.0039426,0.007693,0.001145,0.0463654,0.094105
752.067,9.3e-05,8.2e-05,0.0001236,5.2e-05,5.46e-05,0.0053278,0.0106858,6.06e-05,0.0041122,0.0074238,0.001158,0.0499542,0.10381
753.021,0.000129,0.0001168,0.0001556,6.1e-05,6.58e-05,0.0068942,0.0116138,0.0001076,0.0043,0.0085344,0.0011918,0.0505274,0.106674
753.987,0.000105,9.26e-05,0.00015,6.58e-05,5.58e-05,0.0071738,0.0125092,8.88e-05,0.0047838,0.0084078,0.0011144,0.0500344,0.10822
754.963,9.38e-05,7.84e-05,0.0001222,4.44e-05,4.8e-05,0.0065838,0.0124588,7.94e-05,0.0046282,0.0075416,0.0010682,0.0478452,0.114184
756.338,0.000125,0.0001532,0.0002046,8.3e-05,7.54e-05,0.0078196,0.0164946,0.0001064,0.0063042,0.0124712,0.0017064,0.0709334,0.157969
757.76,0.00014,0.000116,0.0002,8.14e-05,8.42e-05,0.0102398,0.01697,9.28e-05,0.0066754,0.0114392,0.00151,0.0764904,0.159796
759.367,0.000111,0.0001294,0.0001824,0.0001006,0.0001032,0.009374,0.0174016,8.8e-05,0.006969,0.0128524,0.0018244,0.0796348,0.192129
760.091,9.82e-05,9.78e-05,0.0001318,4.78e-05,5.42e-05,0.0040258,0.007684,7.4e-05,0.0033304,0.0063128,0.0009238,0.0465782,0.0750726
760.84,0.0001092,0.0001078,0.0001604,6.74e-05,8.4e-05,0.0039778,0.007723,9.3e-05,0.0030452,0.0066126,0.0011024,0.0380454,0.0880588
761.513,8.3e-05,8.54e-05,0.0001192,4.52e-05,5.12e-05,0.0035696,0.0071148,8.42e-05,0.0030418,0.0057036,0.00088,0.038944,0.0745182
762.224,0.0001004,7.36e-05,0.0001262,4.9e-05,4.94e-05,0.0036338,0.0072518,6.44e-05,0.003335,0.005718,0.0007906,0.0375742,0.083073
762.932,6.86e-05,6.94e-05,0.0001364,4.8e-05,5.58e-05,0.0040294,0.007096,6.34e-05,0.0030384,0.0056106,0.0009146,0.0406898,0.0793346
763.628,0.0001112,0.0001288,0.0001894,8.16e-05,9.02e-05,0.004427,0.0073908,7.7e-05,0.002925,0.0058666,0.0009054,0.043417,0.0731802
764.273,8.44e-05,9.78e-05,0.000147,4.8e-05,4.58e-05,0.0033542,0.0063538,7.04e-05,0.0027594,0.0065258,0.000849,0.0385708,0.0696928
764.912,7e-05,8.1e-05,0.0001174,5.14e-05,4.9e-05,0.0032172,0.0062724,6.38e-05,0.0026688,0.0059794,0.0007704,0.0374782,0.070736
765.528,6.98e-05,7.94e-05,0.0001284,4.08e-05,5.02e-05,0.0030684,0.006111,6.36e-05,0.002957,0.0051912,0.0007564,0.0353618,0.0688738
766.158,7.94e-05,6e-05,0.0001084,3.94e-05,5.06e-05,0.0032054,0.006595,6.08e-05,0.0029916,0.0063398,0.000904,0.0369128,0.0682802
